Time;Wind;PV
 11/26  17:00:00;0.618;0.085
 11/26  18:00:00;0.644;0
 11/26  19:00:00;0.547;0
 11/26  20:00:00;0.353;0
 11/26  21:00:00;0.198;0
 11/26  22:00:00;0.112;0
 11/26  23:00:00;0.07;0
 11/26  24:00:00;0.052;0
 11/27  01:00:00;0.05;0
 11/27  02:00:00;0.056;0
 11/27  03:00:00;0.058;0
 11/27  04:00:00;0.058;0
 11/27  05:00:00;0.056;0
 11/27  06:00:00;0.05;0.012
 11/27  07:00:00;0.033;0.145
 11/27  08:00:00;0.013;0.336
 11/27  09:00:00;0.01;0.515
 11/27  10:00:00;0.03;0.632
 11/27  11:00:00;0.082;0.667
 11/27  12:00:00;0.182;0.661
 11/27  13:00:00;0.296;0.622
 11/27  14:00:00;0.422;0.518
 11/27  15:00:00;0.533;0.38
 11/27  16:00:00;0.608;0.222
 11/27  17:00:00;0.622;0.081
 11/27  18:00:00;0.585;0
 11/27  19:00:00;0.486;0
 11/27  20:00:00;0.338;0
 11/27  21:00:00;0.227;0
 11/27  22:00:00;0.171;0
 11/27  23:00:00;0.145;0
 11/27  24:00:00;0.126;0
 11/28  01:00:00;0.11;0
 11/28  02:00:00;0.093;0
 11/28  03:00:00;0.071;0
 11/28  04:00:00;0.051;0
 11/28  05:00:00;0.037;0
 11/28  06:00:00;0.031;0.013
 11/28  07:00:00;0.024;0.152
 11/28  08:00:00;0.009;0.343
 11/28  09:00:00;0.006;0.515
 11/28  10:00:00;0.027;0.637
 11/28  11:00:00;0.09;0.699
 11/28  12:00:00;0.199;0.713
 11/28  13:00:00;0.334;0.677
 11/28  14:00:00;0.459;0.597
 11/28  15:00:00;0.543;0.461
 11/28  16:00:00;0.621;0.27
 11/28  17:00:00;0.678;0.099
 11/28  18:00:00;0.679;0
 11/28  19:00:00;0.585;0
 11/28  20:00:00;0.42;0
 11/28  21:00:00;0.261;0
 11/28  22:00:00;0.147;0
 11/28  23:00:00;0.076;0
 11/28  24:00:00;0.05;0
 11/29  01:00:00;0.048;0
 11/29  02:00:00;0.052;0
 11/29  03:00:00;0.05;0
 11/29  04:00:00;0.045;0
 11/29  05:00:00;0.045;0
 11/29  06:00:00;0.048;0.013
 11/29  07:00:00;0.047;0.13
 11/29  08:00:00;0.034;0.289
 11/29  09:00:00;0.038;0.437
 11/29  10:00:00;0.059;0.58
 11/29  11:00:00;0.104;0.656
 11/29  12:00:00;0.181;0.676
 11/29  13:00:00;0.261;0.637
 11/29  14:00:00;0.347;0.565
 11/29  15:00:00;0.462;0.425
 11/29  16:00:00;0.583;0.241
 11/29  17:00:00;0.631;0.085
 11/29  18:00:00;0.587;0
 11/29  19:00:00;0.483;0
 11/29  20:00:00;0.335;0
 11/29  21:00:00;0.205;0
 11/29  22:00:00;0.128;0
 11/29  23:00:00;0.094;0
 11/29  24:00:00;0.081;0
 11/30  01:00:00;0.07;0
 11/30  02:00:00;0.057;0
 11/30  03:00:00;0.048;0
 11/30  04:00:00;0.045;0
 11/30  05:00:00;0.047;0
 11/30  06:00:00;0.051;0.015
 11/30  07:00:00;0.045;0.159
 11/30  08:00:00;0.025;0.343
 11/30  09:00:00;0.024;0.494
 11/30  10:00:00;0.039;0.65
 11/30  11:00:00;0.073;0.701
 11/30  12:00:00;0.124;0.71
 11/30  13:00:00;0.175;0.666
 11/30  14:00:00;0.238;0.589
 11/30  15:00:00;0.336;0.468
 11/30  16:00:00;0.497;0.294
 11/30  17:00:00;0.673;0.107
 11/30  18:00:00;0.755;0
 11/30  19:00:00;0.707;0
 11/30  20:00:00;0.547;0
 11/30  21:00:00;0.359;0
 11/30  22:00:00;0.204;0
 11/30  23:00:00;0.108;0
 11/30  24:00:00;0.062;0
 12/01  01:00:00;0.041;0
 12/01  02:00:00;0.029;0
 12/01  03:00:00;0.023;0
 12/01  04:00:00;0.023;0
 12/01  05:00:00;0.028;0
 12/01  06:00:00;0.041;0.015
 12/01  07:00:00;0.035;0.16
 12/01  08:00:00;0.018;0.32
 12/01  09:00:00;0.027;0.487
 12/01  10:00:00;0.061;0.619
 12/01  11:00:00;0.107;0.679
 12/01  12:00:00;0.152;0.694
 12/01  13:00:00;0.236;0.676
 12/01  14:00:00;0.389;0.602
 12/01  15:00:00;0.506;0.448
 12/01  16:00:00;0.538;0.3
 12/01  17:00:00;0.616;0.115
 12/01  18:00:00;0.661;0.001
 12/01  19:00:00;0.586;0
 12/01  20:00:00;0.452;0
 12/01  21:00:00;0.31;0
 12/01  22:00:00;0.199;0
 12/01  23:00:00;0.141;0
 12/01  24:00:00;0.111;0
 12/02  01:00:00;0.093;0
 12/02  02:00:00;0.072;0
 12/02  03:00:00;0.052;0
 12/02  04:00:00;0.035;0
 12/02  05:00:00;0.028;0
 12/02  06:00:00;0.026;0.014
 12/02  07:00:00;0.017;0.152
 12/02  08:00:00;0.008;0.331
 12/02  09:00:00;0.007;0.5
 12/02  10:00:00;0.017;0.597
 12/02  11:00:00;0.041;0.635
 12/02  12:00:00;0.068;0.634
 12/02  13:00:00;0.1;0.578
 12/02  14:00:00;0.133;0.488
 12/02  15:00:00;0.159;0.381
 12/02  16:00:00;0.195;0.231
 12/02  17:00:00;0.249;0.093
 12/02  18:00:00;0.356;0
 12/02  19:00:00;0.434;0
 12/02  20:00:00;0.405;0
 12/02  21:00:00;0.331;0
 12/02  22:00:00;0.239;0
 12/02  23:00:00;0.179;0
 12/02  24:00:00;0.143;0
 12/03  01:00:00;0.117;0
 12/03  02:00:00;0.099;0
 12/03  03:00:00;0.081;0
 12/03  04:00:00;0.063;0
 12/03  05:00:00;0.052;0
 12/03  06:00:00;0.046;0.017
 12/03  07:00:00;0.044;0.173
 12/03  08:00:00;0.031;0.351
 12/03  09:00:00;0.036;0.517
 12/03  10:00:00;0.078;0.606
 12/03  11:00:00;0.172;0.651
 12/03  12:00:00;0.326;0.63
 12/03  13:00:00;0.472;0.534
 12/03  14:00:00;0.559;0.451
 12/03  15:00:00;0.569;0.385
 12/03  16:00:00;0.547;0.249
 12/03  17:00:00;0.529;0.096
 12/03  18:00:00;0.529;0
 12/03  19:00:00;0.512;0
 12/03  20:00:00;0.445;0
 12/03  21:00:00;0.362;0
 12/03  22:00:00;0.27;0
 12/03  23:00:00;0.189;0
 12/03  24:00:00;0.126;0
 12/04  01:00:00;0.087;0
 12/04  02:00:00;0.066;0
 12/04  03:00:00;0.049;0
 12/04  04:00:00;0.043;0
 12/04  05:00:00;0.042;0
 12/04  06:00:00;0.04;0.015
 12/04  07:00:00;0.034;0.161
 12/04  08:00:00;0.017;0.339
 12/04  09:00:00;0.012;0.499
 12/04  10:00:00;0.026;0.635
 12/04  11:00:00;0.057;0.708
 12/04  12:00:00;0.1;0.719
 12/04  13:00:00;0.167;0.683
 12/04  14:00:00;0.267;0.603
 12/04  15:00:00;0.386;0.479
 12/04  16:00:00;0.49;0.308
 12/04  17:00:00;0.573;0.115
 12/04  18:00:00;0.622;0.001
 12/04  19:00:00;0.593;0
 12/04  20:00:00;0.492;0
 12/04  21:00:00;0.33;0
 12/04  22:00:00;0.166;0
 12/04  23:00:00;0.072;0
 12/04  24:00:00;0.034;0
 12/05  01:00:00;0.024;0
 12/05  02:00:00;0.025;0
 12/05  03:00:00;0.028;0
 12/05  04:00:00;0.032;0
 12/05  05:00:00;0.035;0
 12/05  06:00:00;0.039;0.016
 12/05  07:00:00;0.031;0.172
 12/05  08:00:00;0.013;0.379
 12/05  09:00:00;0.008;0.538
 12/05  10:00:00;0.017;0.667
 12/05  11:00:00;0.044;0.723
 12/05  12:00:00;0.095;0.728
 12/05  13:00:00;0.177;0.687
 12/05  14:00:00;0.277;0.602
 12/05  15:00:00;0.37;0.479
 12/05  16:00:00;0.449;0.313
 12/05  17:00:00;0.526;0.121
 12/05  18:00:00;0.587;0.001
 12/05  19:00:00;0.543;0
 12/05  20:00:00;0.406;0
 12/05  21:00:00;0.214;0
 12/05  22:00:00;0.098;0
 12/05  23:00:00;0.063;0
 12/05  24:00:00;0.068;0
 12/06  01:00:00;0.082;0
 12/06  02:00:00;0.092;0
 12/06  03:00:00;0.093;0
 12/06  04:00:00;0.09;0
 12/06  05:00:00;0.088;0
 12/06  06:00:00;0.088;0.017
 12/06  07:00:00;0.073;0.169
 12/06  08:00:00;0.037;0.36
 12/06  09:00:00;0.022;0.53
 12/06  10:00:00;0.027;0.651
 12/06  11:00:00;0.064;0.71
 12/06  12:00:00;0.119;0.718
 12/06  13:00:00;0.204;0.665
 12/06  14:00:00;0.298;0.575
 12/06  15:00:00;0.385;0.443
 12/06  16:00:00;0.522;0.271
 12/06  17:00:00;0.707;0.088
 12/06  18:00:00;0.787;0
 12/06  19:00:00;0.729;0
 12/06  20:00:00;0.538;0
 12/06  21:00:00;0.344;0
 12/06  22:00:00;0.25;0
 12/06  23:00:00;0.224;0
 12/06  24:00:00;0.224;0
 12/07  01:00:00;0.215;0
 12/07  02:00:00;0.189;0
 12/07  03:00:00;0.159;0
 12/07  04:00:00;0.131;0
 12/07  05:00:00;0.109;0
 12/07  06:00:00;0.094;0.01
 12/07  07:00:00;0.075;0.115
 12/07  08:00:00;0.044;0.251
 12/07  09:00:00;0.035;0.382
 12/07  10:00:00;0.06;0.504
 12/07  11:00:00;0.125;0.587
 12/07  12:00:00;0.223;0.597
 12/07  13:00:00;0.298;0.556
 12/07  14:00:00;0.351;0.504
 12/07  15:00:00;0.415;0.401
 12/07  16:00:00;0.515;0.235
 12/07  17:00:00;0.629;0.088
 12/07  18:00:00;0.683;0
 12/07  19:00:00;0.635;0
 12/07  20:00:00;0.487;0
 12/07  21:00:00;0.316;0
 12/07  22:00:00;0.176;0
 12/07  23:00:00;0.097;0
 12/07  24:00:00;0.07;0
 12/08  01:00:00;0.063;0
 12/08  02:00:00;0.068;0
 12/08  03:00:00;0.08;0
 12/08  04:00:00;0.084;0
 12/08  05:00:00;0.081;0
 12/08  06:00:00;0.075;0.007
 12/08  07:00:00;0.056;0.101
 12/08  08:00:00;0.03;0.247
 12/08  09:00:00;0.023;0.387
 12/08  10:00:00;0.034;0.507
 12/08  11:00:00;0.064;0.582
 12/08  12:00:00;0.116;0.616
 12/08  13:00:00;0.179;0.581
 12/08  14:00:00;0.244;0.511
 12/08  15:00:00;0.317;0.378
 12/08  16:00:00;0.369;0.242
 12/08  17:00:00;0.433;0.085
 12/08  18:00:00;0.518;0
 12/08  19:00:00;0.515;0
 12/08  20:00:00;0.435;0
 12/08  21:00:00;0.338;0
 12/08  22:00:00;0.281;0
 12/08  23:00:00;0.262;0
 12/08  24:00:00;0.264;0
 12/09  01:00:00;0.26;0
 12/09  02:00:00;0.217;0
 12/09  03:00:00;0.162;0
 12/09  04:00:00;0.115;0
 12/09  05:00:00;0.094;0
 12/09  06:00:00;0.089;0.006
 12/09  07:00:00;0.086;0.089
 12/09  08:00:00;0.083;0.238
 12/09  09:00:00;0.088;0.437
 12/09  10:00:00;0.124;0.618
 12/09  11:00:00;0.192;0.685
 12/09  12:00:00;0.285;0.69
 12/09  13:00:00;0.365;0.649
 12/09  14:00:00;0.406;0.567
 12/09  15:00:00;0.448;0.419
 12/09  16:00:00;0.538;0.253
 12/09  17:00:00;0.655;0.1
 12/09  18:00:00;0.699;0
 12/09  19:00:00;0.636;0
 12/09  20:00:00;0.492;0
 12/09  21:00:00;0.361;0
 12/09  22:00:00;0.265;0
 12/09  23:00:00;0.19;0
 12/09  24:00:00;0.141;0
 12/10  01:00:00;0.127;0
 12/10  02:00:00;0.123;0
 12/10  03:00:00;0.112;0
 12/10  04:00:00;0.103;0
 12/10  05:00:00;0.103;0
 12/10  06:00:00;0.113;0.019
 12/10  07:00:00;0.121;0.19
 12/10  08:00:00;0.084;0.387
 12/10  09:00:00;0.082;0.532
 12/10  10:00:00;0.12;0.617
 12/10  11:00:00;0.192;0.68
 12/10  12:00:00;0.229;0.687
 12/10  13:00:00;0.246;0.627
 12/10  14:00:00;0.284;0.508
 12/10  15:00:00;0.339;0.338
 12/10  16:00:00;0.445;0.196
 12/10  17:00:00;0.599;0.071
 12/10  18:00:00;0.703;0
 12/10  19:00:00;0.687;0
 12/10  20:00:00;0.609;0
 12/10  21:00:00;0.488;0
 12/10  22:00:00;0.414;0
 12/10  23:00:00;0.378;0
 12/10  24:00:00;0.346;0
 12/11  01:00:00;0.308;0
 12/11  02:00:00;0.281;0
 12/11  03:00:00;0.259;0
 12/11  04:00:00;0.212;0
 12/11  05:00:00;0.162;0
 12/11  06:00:00;0.14;0.01
 12/11  07:00:00;0.149;0.105
 12/11  08:00:00;0.121;0.222
 12/11  09:00:00;0.092;0.308
 12/11  10:00:00;0.108;0.395
 12/11  11:00:00;0.173;0.487
 12/11  12:00:00;0.227;0.572
 12/11  13:00:00;0.276;0.599
 12/11  14:00:00;0.308;0.52
 12/11  15:00:00;0.33;0.355
 12/11  16:00:00;0.344;0.167
 12/11  17:00:00;0.38;0.05
 12/11  18:00:00;0.411;0
 12/11  19:00:00;0.367;0
 12/11  20:00:00;0.294;0
 12/11  21:00:00;0.227;0
 12/11  22:00:00;0.166;0
 12/11  23:00:00;0.122;0
 12/11  24:00:00;0.1;0
 12/12  01:00:00;0.086;0
 12/12  02:00:00;0.086;0
 12/12  03:00:00;0.094;0
 12/12  04:00:00;0.084;0
 12/12  05:00:00;0.073;0
 12/12  06:00:00;0.078;0.009
 12/12  07:00:00;0.082;0.131
 12/12  08:00:00;0.059;0.357
 12/12  09:00:00;0.044;0.502
 12/12  10:00:00;0.038;0.562
 12/12  11:00:00;0.039;0.54
 12/12  12:00:00;0.049;0.49
 12/12  13:00:00;0.072;0.443
 12/12  14:00:00;0.111;0.391
 12/12  15:00:00;0.157;0.314
 12/12  16:00:00;0.219;0.203
 12/12  17:00:00;0.351;0.073
 12/12  18:00:00;0.524;0
 12/12  19:00:00;0.559;0
 12/12  20:00:00;0.459;0
 12/12  21:00:00;0.332;0
 12/12  22:00:00;0.23;0
 12/12  23:00:00;0.157;0
 12/12  24:00:00;0.114;0
 12/13  01:00:00;0.095;0
 12/13  02:00:00;0.092;0
 12/13  03:00:00;0.104;0
 12/13  04:00:00;0.123;0
 12/13  05:00:00;0.14;0
 12/13  06:00:00;0.155;0.008
 12/13  07:00:00;0.154;0.095
 12/13  08:00:00;0.117;0.224
 12/13  09:00:00;0.075;0.369
 12/13  10:00:00;0.07;0.539
 12/13  11:00:00;0.095;0.653
 12/13  12:00:00;0.147;0.643
 12/13  13:00:00;0.213;0.575
 12/13  14:00:00;0.274;0.46
 12/13  15:00:00;0.352;0.305
 12/13  16:00:00;0.434;0.172
 12/13  17:00:00;0.494;0.06
 12/13  18:00:00;0.497;0
 12/13  19:00:00;0.414;0
 12/13  20:00:00;0.289;0
 12/13  21:00:00;0.201;0
 12/13  22:00:00;0.149;0
 12/13  23:00:00;0.126;0
 12/13  24:00:00;0.119;0
 12/14  01:00:00;0.111;0
 12/14  02:00:00;0.106;0
 12/14  03:00:00;0.094;0
 12/14  04:00:00;0.076;0
 12/14  05:00:00;0.055;0
 12/14  06:00:00;0.037;0.011
 12/14  07:00:00;0.025;0.127
 12/14  08:00:00;0.014;0.322
 12/14  09:00:00;0.013;0.517
 12/14  10:00:00;0.022;0.639
 12/14  11:00:00;0.056;0.695
 12/14  12:00:00;0.134;0.699
 12/14  13:00:00;0.216;0.659
 12/14  14:00:00;0.283;0.577
 12/14  15:00:00;0.352;0.439
 12/14  16:00:00;0.448;0.254
 12/14  17:00:00;0.586;0.086
 12/14  18:00:00;0.674;0
 12/14  19:00:00;0.654;0
 12/14  20:00:00;0.574;0
 12/14  21:00:00;0.434;0
 12/14  22:00:00;0.314;0
 12/14  23:00:00;0.227;0
 12/14  24:00:00;0.176;0
 12/15  01:00:00;0.151;0
 12/15  02:00:00;0.139;0
 12/15  03:00:00;0.132;0
 12/15  04:00:00;0.119;0
 12/15  05:00:00;0.111;0
 12/15  06:00:00;0.11;0.014
 12/15  07:00:00;0.101;0.163
 12/15  08:00:00;0.059;0.358
 12/15  09:00:00;0.039;0.531
 12/15  10:00:00;0.035;0.622
 12/15  11:00:00;0.057;0.68
 12/15  12:00:00;0.122;0.69
 12/15  13:00:00;0.2;0.65
 12/15  14:00:00;0.291;0.558
 12/15  15:00:00;0.37;0.402
 12/15  16:00:00;0.485;0.218
 12/15  17:00:00;0.634;0.074
 12/15  18:00:00;0.713;0
 12/15  19:00:00;0.665;0
 12/15  20:00:00;0.538;0
 12/15  21:00:00;0.369;0
 12/15  22:00:00;0.231;0
 12/15  23:00:00;0.152;0
 12/15  24:00:00;0.134;0
 12/16  01:00:00;0.155;0
 12/16  02:00:00;0.185;0
 12/16  03:00:00;0.212;0
 12/16  04:00:00;0.206;0
 12/16  05:00:00;0.168;0
 12/16  06:00:00;0.143;0.013
 12/16  07:00:00;0.161;0.144
 12/16  08:00:00;0.125;0.341
 12/16  09:00:00;0.088;0.525
 12/16  10:00:00;0.092;0.634
 12/16  11:00:00;0.148;0.687
 12/16  12:00:00;0.265;0.692
 12/16  13:00:00;0.382;0.652
 12/16  14:00:00;0.451;0.569
 12/16  15:00:00;0.466;0.411
 12/16  16:00:00;0.494;0.235
 12/16  17:00:00;0.56;0.071
 12/16  18:00:00;0.59;0
 12/16  19:00:00;0.557;0
 12/16  20:00:00;0.469;0
 12/16  21:00:00;0.362;0
 12/16  22:00:00;0.271;0
 12/16  23:00:00;0.205;0
 12/16  24:00:00;0.153;0
 12/17  01:00:00;0.122;0
 12/17  02:00:00;0.109;0
 12/17  03:00:00;0.103;0
 12/17  04:00:00;0.095;0
 12/17  05:00:00;0.075;0
 12/17  06:00:00;0.067;0.008
 12/17  07:00:00;0.056;0.097
 12/17  08:00:00;0.035;0.238
 12/17  09:00:00;0.028;0.406
 12/17  10:00:00;0.036;0.535
 12/17  11:00:00;0.067;0.604
 12/17  12:00:00;0.158;0.625
 12/17  13:00:00;0.291;0.592
 12/17  14:00:00;0.375;0.523
 12/17  15:00:00;0.404;0.395
 12/17  16:00:00;0.443;0.211
 12/17  17:00:00;0.505;0.076
 12/17  18:00:00;0.55;0
 12/17  19:00:00;0.527;0
 12/17  20:00:00;0.451;0
 12/17  21:00:00;0.377;0
 12/17  22:00:00;0.298;0
 12/17  23:00:00;0.231;0
 12/17  24:00:00;0.174;0
 12/18  01:00:00;0.12;0
 12/18  02:00:00;0.066;0
 12/18  03:00:00;0.03;0
 12/18  04:00:00;0.015;0
 12/18  05:00:00;0.013;0
 12/18  06:00:00;0.018;0.004
 12/18  07:00:00;0.025;0.076
 12/18  08:00:00;0.025;0.201
 12/18  09:00:00;0.03;0.339
 12/18  10:00:00;0.053;0.46
 12/18  11:00:00;0.092;0.546
 12/18  12:00:00;0.142;0.573
 12/18  13:00:00;0.164;0.569
 12/18  14:00:00;0.161;0.533
 12/18  15:00:00;0.157;0.429
 12/18  16:00:00;0.185;0.241
 12/18  17:00:00;0.267;0.076
 12/18  18:00:00;0.431;0
 12/18  19:00:00;0.508;0
 12/18  20:00:00;0.434;0
 12/18  21:00:00;0.291;0
 12/18  22:00:00;0.174;0
 12/18  23:00:00;0.105;0
 12/18  24:00:00;0.076;0
 12/19  01:00:00;0.063;0
 12/19  02:00:00;0.056;0
 12/19  03:00:00;0.054;0
 12/19  04:00:00;0.055;0
 12/19  05:00:00;0.054;0
 12/19  06:00:00;0.05;0.008
 12/19  07:00:00;0.047;0.11
 12/19  08:00:00;0.032;0.266
 12/19  09:00:00;0.025;0.414
 12/19  10:00:00;0.038;0.526
 12/19  11:00:00;0.055;0.604
 12/19  12:00:00;0.081;0.614
 12/19  13:00:00;0.121;0.596
 12/19  14:00:00;0.161;0.533
 12/19  15:00:00;0.202;0.414
 12/19  16:00:00;0.248;0.237
 12/19  17:00:00;0.332;0.089
 12/19  18:00:00;0.459;0
 12/19  19:00:00;0.5;0
 12/19  20:00:00;0.431;0
 12/19  21:00:00;0.32;0
 12/19  22:00:00;0.232;0
 12/19  23:00:00;0.183;0
 12/19  24:00:00;0.163;0
 12/20  01:00:00;0.165;0
 12/20  02:00:00;0.176;0
 12/20  03:00:00;0.19;0
 12/20  04:00:00;0.174;0
 12/20  05:00:00;0.133;0
 12/20  06:00:00;0.101;0.014
 12/20  07:00:00;0.109;0.158
 12/20  08:00:00;0.082;0.33
 12/20  09:00:00;0.065;0.514
 12/20  10:00:00;0.075;0.627
 12/20  11:00:00;0.136;0.692
 12/20  12:00:00;0.21;0.703
 12/20  13:00:00;0.303;0.655
 12/20  14:00:00;0.369;0.548
 12/20  15:00:00;0.419;0.376
 12/20  16:00:00;0.487;0.191
 12/20  17:00:00;0.562;0.065
 12/20  18:00:00;0.591;0
 12/20  19:00:00;0.536;0
 12/20  20:00:00;0.433;0
 12/20  21:00:00;0.342;0
 12/20  22:00:00;0.27;0
 12/20  23:00:00;0.214;0
 12/20  24:00:00;0.171;0
 12/21  01:00:00;0.143;0
 12/21  02:00:00;0.122;0
 12/21  03:00:00;0.107;0
 12/21  04:00:00;0.086;0
 12/21  05:00:00;0.063;0
 12/21  06:00:00;0.056;0.011
 12/21  07:00:00;0.067;0.138
 12/21  08:00:00;0.057;0.307
 12/21  09:00:00;0.044;0.449
 12/21  10:00:00;0.045;0.537
 12/21  11:00:00;0.079;0.585
 12/21  12:00:00;0.14;0.576
 12/21  13:00:00;0.213;0.544
 12/21  14:00:00;0.309;0.463
 12/21  15:00:00;0.404;0.345
 12/21  16:00:00;0.508;0.188
 12/21  17:00:00;0.575;0.068
 12/21  18:00:00;0.588;0
 12/21  19:00:00;0.514;0
 12/21  20:00:00;0.376;0
 12/21  21:00:00;0.244;0
 12/21  22:00:00;0.165;0
 12/21  23:00:00;0.132;0
 12/21  24:00:00;0.117;0
 12/22  01:00:00;0.111;0
 12/22  02:00:00;0.103;0
 12/22  03:00:00;0.093;0
 12/22  04:00:00;0.073;0
 12/22  05:00:00;0.059;0
 12/22  06:00:00;0.059;0.011
 12/22  07:00:00;0.083;0.135
 12/22  08:00:00;0.075;0.326
 12/22  09:00:00;0.073;0.506
 12/22  10:00:00;0.091;0.613
 12/22  11:00:00;0.131;0.678
 12/22  12:00:00;0.188;0.691
 12/22  13:00:00;0.251;0.653
 12/22  14:00:00;0.295;0.573
 12/22  15:00:00;0.327;0.424
 12/22  16:00:00;0.382;0.256
 12/22  17:00:00;0.48;0.083
 12/22  18:00:00;0.586;0
 12/22  19:00:00;0.599;0
 12/22  20:00:00;0.532;0
 12/22  21:00:00;0.399;0
 12/22  22:00:00;0.291;0
 12/22  23:00:00;0.214;0
 12/22  24:00:00;0.16;0
 12/23  01:00:00;0.12;0
 12/23  02:00:00;0.093;0
 12/23  03:00:00;0.071;0
 12/23  04:00:00;0.045;0
 12/23  05:00:00;0.03;0
 12/23  06:00:00;0.028;0.016
 12/23  07:00:00;0.029;0.177
 12/23  08:00:00;0.019;0.379
 12/23  09:00:00;0.019;0.534
 12/23  10:00:00;0.038;0.636
 12/23  11:00:00;0.085;0.695
 12/23  12:00:00;0.14;0.704
 12/23  13:00:00;0.211;0.655
 12/23  14:00:00;0.283;0.56
 12/23  15:00:00;0.359;0.419
 12/23  16:00:00;0.497;0.221
 12/23  17:00:00;0.679;0.07
 12/23  18:00:00;0.772;0
 12/23  19:00:00;0.749;0
 12/23  20:00:00;0.61;0
 12/23  21:00:00;0.438;0
 12/23  22:00:00;0.298;0
 12/23  23:00:00;0.21;0
 12/23  24:00:00;0.155;0
 12/24  01:00:00;0.114;0
 12/24  02:00:00;0.088;0
 12/24  03:00:00;0.068;0
 12/24  04:00:00;0.048;0
 12/24  05:00:00;0.035;0
 12/24  06:00:00;0.029;0.014
 12/24  07:00:00;0.021;0.162
 12/24  08:00:00;0.012;0.353
 12/24  09:00:00;0.014;0.518
 12/24  10:00:00;0.024;0.618
 12/24  11:00:00;0.054;0.672
 12/24  12:00:00;0.111;0.684
 12/24  13:00:00;0.186;0.651
 12/24  14:00:00;0.277;0.572
 12/24  15:00:00;0.399;0.409
 12/24  16:00:00;0.548;0.222
 12/24  17:00:00;0.674;0.079
 12/24  18:00:00;0.702;0
 12/24  19:00:00;0.628;0
 12/24  20:00:00;0.451;0
 12/24  21:00:00;0.27;0
 12/24  22:00:00;0.163;0
 12/24  23:00:00;0.105;0
 12/24  24:00:00;0.068;0
 12/25  01:00:00;0.043;0
 12/25  02:00:00;0.026;0
 12/25  03:00:00;0.018;0
 12/25  04:00:00;0.016;0
 12/25  05:00:00;0.017;0
 12/25  06:00:00;0.026;0.012
 12/25  07:00:00;0.028;0.137
 12/25  08:00:00;0.019;0.296
 12/25  09:00:00;0.021;0.445
 12/25  10:00:00;0.039;0.563
 12/25  11:00:00;0.087;0.603
 12/25  12:00:00;0.167;0.611
 12/25  13:00:00;0.277;0.519
 12/25  14:00:00;0.407;0.446
 12/25  15:00:00;0.524;0.343
 12/25  16:00:00;0.604;0.197
 12/25  17:00:00;0.616;0.068
 12/25  18:00:00;0.565;0
 12/25  19:00:00;0.454;0
 12/25  20:00:00;0.314;0
 12/25  21:00:00;0.201;0
 12/25  22:00:00;0.136;0
 12/25  23:00:00;0.105;0
 12/25  24:00:00;0.086;0
 12/26  01:00:00;0.072;0
 12/26  02:00:00;0.06;0
 12/26  03:00:00;0.051;0
 12/26  04:00:00;0.048;0
 12/26  05:00:00;0.052;0
 12/26  06:00:00;0.06;0.008
 12/26  07:00:00;0.071;0.101
 12/26  08:00:00;0.072;0.23
 12/26  09:00:00;0.072;0.341
 12/26  10:00:00;0.093;0.455
 12/26  11:00:00;0.134;0.554
 12/26  12:00:00;0.187;0.593
 12/26  13:00:00;0.25;0.576
 12/26  14:00:00;0.303;0.492
 12/26  15:00:00;0.332;0.384
 12/26  16:00:00;0.372;0.214
 12/26  17:00:00;0.411;0.075
 12/26  18:00:00;0.42;0
 12/26  19:00:00;0.383;0
 12/26  20:00:00;0.302;0
 12/26  21:00:00;0.232;0
 12/26  22:00:00;0.186;0
 12/26  23:00:00;0.159;0
 12/26  24:00:00;0.143;0
 12/27  01:00:00;0.131;0
 12/27  02:00:00;0.122;0
 12/27  03:00:00;0.111;0
 12/27  04:00:00;0.091;0
 12/27  05:00:00;0.074;0
 12/27  06:00:00;0.061;0.011
 12/27  07:00:00;0.075;0.137
 12/27  08:00:00;0.06;0.317
 12/27  09:00:00;0.047;0.482
 12/27  10:00:00;0.049;0.627
 12/27  11:00:00;0.068;0.684
 12/27  12:00:00;0.106;0.697
 12/27  13:00:00;0.171;0.663
 12/27  14:00:00;0.232;0.589
 12/27  15:00:00;0.3;0.467
 12/27  16:00:00;0.396;0.293
 12/27  17:00:00;0.527;0.089
 12/27  18:00:00;0.636;0
 12/27  19:00:00;0.631;0
 12/27  20:00:00;0.546;0
 12/27  21:00:00;0.42;0
 12/27  22:00:00;0.31;0
 12/27  23:00:00;0.237;0
 12/27  24:00:00;0.194;0
 12/28  01:00:00;0.162;0
 12/28  02:00:00;0.131;0
 12/28  03:00:00;0.108;0
 12/28  04:00:00;0.084;0
 12/28  05:00:00;0.061;0
 12/28  06:00:00;0.043;0.014
 12/28  07:00:00;0.03;0.169
 12/28  08:00:00;0.012;0.367
 12/28  09:00:00;0.002;0.531
 12/28  10:00:00;0.009;0.648
 12/28  11:00:00;0.062;0.704
 12/28  12:00:00;0.158;0.713
 12/28  13:00:00;0.261;0.676
 12/28  14:00:00;0.362;0.592
 12/28  15:00:00;0.445;0.447
 12/28  16:00:00;0.557;0.257
 12/28  17:00:00;0.667;0.094
 12/28  18:00:00;0.691;0
 12/28  19:00:00;0.585;0
 12/28  20:00:00;0.382;0
 12/28  21:00:00;0.218;0
 12/28  22:00:00;0.128;0
 12/28  23:00:00;0.091;0
 12/28  24:00:00;0.081;0
 12/29  01:00:00;0.072;0
